7252	0.2000 0.2000 0.2000 0.2000 0.2000 2214.4538 2730.6604 3143.0104 3665.7153 4340.3497 0.2000 0.2000 0.2000 0.2000 0.2000 
7253	0.2000 0.2000 0.2000 0.2000 0.2000 2739.4111 3392.5080 3824.7115 4223.0781 4622.9660 0.2000 0.2000 0.2000 0.2000 0.2000 
7254	0.2000 0.2000 0.2000 0.2000 0.2000 3434.1750 4260.3240 4677.9073 4974.3316 5391.9806 0.2000 0.2000 0.2000 0.2000 0.2000 
7255	0.2000 0.2000 0.2000 0.2000 0.2000 4004.0156 4524.0389 4866.2826 5140.9615 5499.4125 0.2000 0.2000 0.2000 0.2000 0.2000 
7256	0.2000 0.2000 0.2000 0.2000 0.2000 4425.5451 4888.1149 5145.4031 5331.5719 5562.4944 0.2000 0.2000 0.2000 0.2000 0.2000 
7257	0.2000 0.2000 0.2000 0.2000 0.2000 4493.4531 4808.3031 4995.7969 5193.0101 5480.7372 0.2000 0.2000 0.2000 0.2000 0.2000 
7258	0.2000 0.2000 0.2000 0.2000 0.2000 4179.8024 4603.7281 4857.2608 5070.7184 5384.2094 0.2000 0.2000 0.2000 0.2000 0.2000 
7259	0.2000 0.2000 0.2000 0.2000 0.2000 3812.7833 4097.9844 4389.0941 4549.0663 4720.9132 0.2000 0.2000 0.2000 0.2000 0.2000 
7260	0.2500 0.2500 0.2500 0.2500 0.0000 3859.9881 4026.8908 4164.7908 4426.0289 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
7261	0.2000 0.2000 0.2000 0.2000 0.2000 4202.0497 4552.3483 4730.0427 4957.8608 5349.9497 0.2000 0.2000 0.2000 0.2000 0.2000 
7262	0.2000 0.2000 0.2000 0.2000 0.2000 4764.2056 5036.3042 5199.0326 5354.5010 5583.1309 0.2000 0.2000 0.2000 0.2000 0.2000 
7263	0.2000 0.2000 0.2000 0.2000 0.2000 4657.2417 4749.0153 4862.9240 5101.4441 5491.6948 0.2000 0.2000 0.2000 0.2000 0.2000 
7264	0.2000 0.2000 0.2000 0.2000 0.2000 5157.2965 5349.3292 5466.2396 5584.2455 5739.3396 0.2000 0.2000 0.2000 0.2000 0.2000 
7265	0.2000 0.2000 0.2000 0.2000 0.2000 5100.6944 5281.9729 5425.5448 5557.5514 5736.0535 0.2000 0.2000 0.2000 0.2000 0.2000 
7410	0.2000 0.2000 0.2000 0.2000 0.2000 1730.9313 2280.8698 2588.7684 2834.6774 3231.8319 0.2000 0.2000 0.2000 0.2000 0.2000 
7411	0.2000 0.2000 0.2000 0.2000 0.2000 1823.3257 2524.7264 3104.4868 3957.7392 4704.5021 0.2000 0.2000 0.2000 0.2000 0.2000 
7412	0.2000 0.2000 0.2000 0.2000 0.2000 1520.4639 2260.5670 2977.5958 3818.1684 4697.3438 0.2000 0.2000 0.2000 0.2000 0.2000 
7413	0.2000 0.2000 0.2000 0.2000 0.2000 2381.3948 3420.8639 4135.0194 4615.6861 5077.3458 0.2000 0.2000 0.2000 0.2000 0.2000 
7414	0.2000 0.2000 0.2000 0.2000 0.2000 2518.8681 3107.5441 3563.2531 4024.8479 4778.4240 0.2000 0.2000 0.2000 0.2000 0.2000 
7415	0.2000 0.2000 0.2000 0.2000 0.2000 3318.3788 4292.3684 4843.1552 5225.7934 5593.7101 0.2000 0.2000 0.2000 0.2000 0.2000 
7416	0.2000 0.2000 0.2000 0.2000 0.2000 3795.1021 4537.5045 4833.0965 5068.0372 5380.7035 0.2000 0.2000 0.2000 0.2000 0.2000 
7417	0.2000 0.2000 0.2000 0.2000 0.2000 3604.1813 4109.6087 4462.2705 4710.6191 5005.4903 0.2000 0.2000 0.2000 0.2000 0.2000 
7418	0.2000 0.2000 0.2000 0.2000 0.2000 3693.1823 3990.1802 4114.2913 4237.9826 4538.1267 0.2000 0.2000 0.2000 0.2000 0.2000 
7419	0.2500 0.2500 0.2500 0.2500 0.0000 3883.6183 4062.7481 4161.5783 4299.7694 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
7420	0.2000 0.2000 0.2000 0.2000 0.2000 3971.1913 4234.1316 4453.4278 4587.5844 5292.5576 0.2000 0.2000 0.2000 0.2000 0.2000 
7421	0.2000 0.2000 0.2000 0.2000 0.2000 4815.0101 5125.0097 5352.9083 5541.6191 5747.1219 0.2000 0.2000 0.2000 0.2000 0.2000 
7572	0.2000 0.2000 0.2000 0.2000 0.2000 4388.1372 4801.2333 5027.5823 5212.2288 5501.9028 0.2000 0.2000 0.2000 0.2000 0.2000 
7573	0.2000 0.2000 0.2000 0.2000 0.2000 4084.2559 4539.9347 4842.3660 5081.4559 5362.9764 0.2000 0.2000 0.2000 0.2000 0.2000 
7574	0.2000 0.2000 0.2000 0.2000 0.2000 3707.8177 4445.3715 4834.8813 5128.9507 5478.0073 0.2000 0.2000 0.2000 0.2000 0.2000 
7575	0.2000 0.2000 0.2000 0.2000 0.2000 3076.5545 3680.7410 4166.8045 4664.9528 5548.7847 0.2000 0.2000 0.2000 0.2000 0.2000 
7576	0.2000 0.2000 0.2000 0.2000 0.2000 3492.7865 4277.1608 4775.4771 5182.5549 5764.7677 0.2000 0.2000 0.2000 0.2000 0.2000 
7577	0.2000 0.2000 0.2000 0.2000 0.2000 4500.8771 4666.4191 4791.4479 4927.4184 5149.8135 0.2000 0.2000 0.2000 0.2000 0.2000 
7578	0.2000 0.2000 0.2000 0.2000 0.2000 3982.3750 4213.6240 4311.6427 4405.3479 4576.8188 0.2000 0.2000 0.2000 0.2000 0.2000 
7579	0.2500 0.2500 0.2500 0.2500 0.0000 4179.9692 4343.5128 4475.2525 4625.4214 0.0000 0.2500 0.2500 0.2500 0.2500 0.0000 
7580	0.2000 0.2000 0.2000 0.2000 0.2000 4610.7507 4833.4469 5214.3528 5508.4854 5808.5052 0.2000 0.2000 0.2000 0.2000 0.2000 
7731	0.2000 0.2000 0.2000 0.2000 0.2000 4261.1382 4814.7597 5081.7212 5287.1743 5584.8010 0.2000 0.2000 0.2000 0.2000 0.2000 
7732	0.2000 0.2000 0.2000 0.2000 0.2000 4316.7635 4876.5465 5197.1632 5450.5201 5760.5212 0.2000 0.2000 0.2000 0.2000 0.2000 
7733	0.2000 0.2000 0.2000 0.2000 0.2000 3648.0441 4048.2733 4408.8733 4707.5948 5185.3344 0.2000 0.2000 0.2000 0.2000 0.2000 
7734	0.2000 0.2000 0.2000 0.2000 0.2000 3687.4490 4326.4257 4775.2774 5182.6410 5681.4326 0.2000 0.2000 0.2000 0.2000 0.2000 
7735	0.2000 0.2000 0.2000 0.2000 0.2000 3528.7299 4058.6260 4413.6069 4732.2299 5274.9892 0.2000 0.2000 0.2000 0.2000 0.2000 
7736	0.2000 0.2000 0.2000 0.2000 0.2000 4339.8615 4966.9319 5382.4934 5650.6708 5892.0205 0.2000 0.2000 0.2000 0.2000 0.2000 
7737	0.2000 0.2000 0.2000 0.2000 0.2000 4310.7458 4542.5670 4712.5830 4898.7510 5356.7049 0.2000 0.2000 0.2000 0.2000 0.2000 
7738	0.2000 0.2000 0.2000 0.2000 0.2000 4225.3340 4425.4309 4543.6694 4617.8153 4761.9163 0.2000 0.2000 0.2000 0.2000 0.2000 
7739	0.2000 0.2000 0.2000 0.2000 0.2000 4515.9708 4626.2000 4688.1062 4842.2167 5346.8090 0.2000 0.2000 0.2000 0.2000 0.2000 
7740	0.2000 0.2000 0.2000 0.2000 0.2000 4260.8455 4931.9729 5503.0257 5736.9163 5971.3750 0.2000 0.2000 0.2000 0.2000 0.2000 
7891	0.2000 0.2000 0.2000 0.2000 0.2000 4131.4194 4539.3927 4904.6778 5240.2979 5586.7448 0.2000 0.2000 0.2000 0.2000 0.2000 
7892	0.2000 0.2000 0.2000 0.2000 0.2000 4007.4007 4487.0990 4865.9684 5198.4736 5576.9344 0.2000 0.2000 0.2000 0.2000 0.2000 
7893	0.2000 0.2000 0.2000 0.2000 0.2000 4317.4274 4881.7851 5243.0920 5499.8292 5767.1840 0.2000 0.2000 0.2000 0.2000 0.2000 
7894	0.2000 0.2000 0.2000 0.2000 0.2000 4549.7969 4955.1490 5258.3340 5516.9701 5828.1101 0.2000 0.2000 0.2000 0.2000 0.2000 
7895	0.2000 0.2000 0.2000 0.2000 0.2000 4173.0160 4536.4837 4820.3125 5111.0069 5578.3167 0.2000 0.2000 0.2000 0.2000 0.2000 
7896	0.2000 0.2000 0.2000 0.2000 0.2000 4589.8708 5051.5521 5324.7490 5555.0757 5811.9524 0.2000 0.2000 0.2000 0.2000 0.2000 
7897	0.2000 0.2000 0.2000 0.2000 0.2000 4619.3028 5028.1969 5264.0219 5524.7618 5778.7302 0.2000 0.2000 0.2000 0.2000 0.2000 
7898	0.2000 0.2000 0.2000 0.2000 0.2000 4679.7493 4883.8271 5059.6590 5270.7458 5552.5160 0.2000 0.2000 0.2000 0.2000 0.2000 
7899	0.2000 0.2000 0.2000 0.2000 0.2000 4452.1830 5052.3767 5353.9625 5549.4479 5788.1753 0.2000 0.2000 0.2000 0.2000 0.2000 
8051	0.2000 0.2000 0.2000 0.2000 0.2000 4628.7531 5048.6944 5272.7194 5438.9306 5653.6778 0.2000 0.2000 0.2000 0.2000 0.2000 
8052	0.2000 0.2000 0.2000 0.2000 0.2000 4840.1726 5142.9431 5331.6264 5494.3135 5708.7056 0.2000 0.2000 0.2000 0.2000 0.2000 
8053	0.2000 0.2000 0.2000 0.2000 0.2000 4915.4976 5134.9253 5286.9451 5468.5934 5740.3649 0.2000 0.2000 0.2000 0.2000 0.2000 
8054	0.2000 0.2000 0.2000 0.2000 0.2000 4648.0083 4970.3368 5199.7125 5413.6434 5809.7566 0.2000 0.2000 0.2000 0.2000 0.2000 
8055	0.2000 0.2000 0.2000 0.2000 0.2000 4423.0198 4671.5316 4916.1687 5195.8865 5657.4962 0.2000 0.2000 0.2000 0.2000 0.2000 
8056	0.2000 0.2000 0.2000 0.2000 0.2000 4526.8035 4786.2764 4973.3872 5256.8656 5627.4236 0.2000 0.2000 0.2000 0.2000 0.2000 
8057	0.2000 0.2000 0.2000 0.2000 0.2000 4705.6021 4998.5837 5190.8493 5400.9868 5732.9608 0.2000 0.2000 0.2000 0.2000 0.2000 
8058	0.2000 0.2000 0.2000 0.2000 0.2000 4541.3830 5173.4059 5480.2330 5677.0778 5909.0229 0.2000 0.2000 0.2000 0.2000 0.2000 
8212	0.2000 0.2000 0.2000 0.2000 0.2000 4781.5243 4998.9722 5152.4733 5326.3997 5550.5101 0.2000 0.2000 0.2000 0.2000 0.2000 
8213	0.2000 0.2000 0.2000 0.2000 0.2000 4767.8469 4928.6774 5120.2316 5366.7413 5762.7535 0.2000 0.2000 0.2000 0.2000 0.2000 
8214	0.2000 0.2000 0.2000 0.2000 0.2000 4521.0760 4586.0420 4823.5917 5139.7819 5887.1569 0.2000 0.2000 0.2000 0.2000 0.2000 
8215	0.2000 0.2000 0.2000 0.2000 0.2000 4589.2271 4930.1611 5072.1684 5246.6698 5607.7212 0.2000 0.2000 0.2000 0.2000 0.2000 
8372	0.2000 0.2000 0.2000 0.2000 0.2000 4698.7285 4849.8427 5003.5628 5267.3361 5632.8955 0.2000 0.2000 0.2000 0.2000 0.2000 
8373	0.2000 0.2000 0.2000 0.2000 0.2000 4937.6851 5271.4861 5466.6983 5632.9267 5861.4826 0.2000 0.2000 0.2000 0.2000 0.2000 
8374	0.2000 0.2000 0.2000 0.2000 0.2000 4622.1309 4903.7281 5156.1601 5512.0562 5924.1253 0.2000 0.2000 0.2000 0.2000 0.2000 
